lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
English (English),en,light purple,lightpurple,137,"rgb(247, 0, 255)",962,"rgb(187,117,216)",0.6753637967184967,0.1119982496531629,-0.11055364333609444
English (English),en,light red,lightred,35,"rgb(255, 0, 65)",85,"rgb(229,74,86)",0.6296087729938039,0.17880837777235642,0.06607648134209147
English (English),en,light sky blue,lightskyblue,7,"rgb(0, 232, 255)",15,"rgb(133,219,241)",0.8450918630783183,-0.07198970717068401,-0.05158471413205223
English (English),en,light tan,lighttan,0,,23,"rgb(229,209,159)",0.8644113321397355,0.002040433847288354,0.06903860398166696
English (English),en,light teal,lightteal,27,"rgb(0, 255, 224)",87,"rgb(103,221,192)",0.8222648993601976,-0.11584898998005765,0.011247062112822455
English (English),en,light turquoise,lightturquoise,27,"rgb(0, 250, 255)",45,"rgb(84,231,219)",0.8462809848936454,-0.1236017130983474,-0.01666562979087672
English (English),en,light violet,lightviolet,7,"rgb(253, 0, 255)",40,"rgb(183,122,225)",0.6833667080236226,0.10126898215994022,-0.121212926890766
English (English),en,light yellow,lightyellow,24,"rgb(255, 254, 0)",153,"rgb(237,238,128)",0.9261769494425579,-0.043767105547263416,0.12613998208827368
English (English),en,light yellow green,lightyellowgreen,5,"rgb(174, 255, 0)",14,"rgb(196,245,115)",0.90848721310149,-0.09901942945410103,0.13330169547509146
English (English),en,like green,likegreen,13,"rgb(109, 255, 0)",34,"rgb(140,234,67)",0.8476821046322969,-0.15166258792624215,0.15378519698619544
English (English),en,lilac,lilac,23,"rgb(209, 0, 255)",940,"rgb(185,142,218)",0.714565196462821,0.07427979805877803,-0.09017114111721139
English (English),en,lilac purple,lilacpurple,0,,26,"rgb(170,130,211)",0.6766899364429195,0.07176686050631598,-0.09952946986864296
English (English),en,lime,lime,354,"rgb(135, 255, 0)",772,"rgb(146,238,66)",0.858691447830035,-0.15076032663544028,0.15703966782607257
English (English),en,lime green,limegreen,1097,"rgb(110, 255, 0)",2019,"rgb(130,238,62)",0.8520001799241372,-0.16476189502205082,0.1579928433562002
English (English),en,lime yellow,limeyellow,8,"rgb(214, 255, 0)",18,"rgb(210,243,62)",0.9103059056917645,-0.0973097779754384,0.17115129168868043
English (English),en,macaroni,macaroni,6,"rgb(255, 175, 0)",1,,,,
English (English),en,magenta,magenta,1475,"rgb(255, 0, 194)",2684,"rgb(217,48,172)",0.614337202288463,0.2221843178649674,-0.0745244146870414
English (English),en,magenta pink,magentapink,9,"rgb(255, 0, 166)",9,,,,
English (English),en,mahogany,mahogany,0,,82,"rgb(114,46,44)",0.39576011891784296,0.08899718811336381,0.03904494384332381
English (English),en,maize,maize,10,"rgb(255, 206, 0)",9,,,,
English (English),en,marigold,marigold,42,"rgb(255, 192, 0)",44,"rgb(241,186,33)",0.816449835989996,0.011563433755217485,0.16025989218866654
English (English),en,marine blue,marineblue,14,"rgb(0, 90, 255)",29,"rgb(32,93,196)",0.5008204398380431,-0.02874391311774259,-0.17161183519521167
English (English),en,maroon,maroon,12,"rgb(255, 0, 77)",1429,"rgb(132,39,58)",0.4221125132943052,0.1233982910014,0.028195025855122628
English (English),en,mauve,mauve,21,"rgb(255, 0, 234)",863,"rgb(169,105,144)",0.6024234214585349,0.09260496912543276,-0.028430439257788105
English (English),en,medium blue,mediumblue,119,"rgb(0, 128, 255)",71,"rgb(23,128,238)",0.604149942501322,-0.049099441292077634,-0.18107030106445243
English (English),en,medium brown,mediumbrown,0,,12,"rgb(160,97,57)",0.5549444586346667,0.06190370541328192,0.07726914732771176
English (English),en,medium green,mediumgreen,7,"rgb(0, 255, 108)",33,"rgb(82,186,88)",0.7058763763112798,-0.13692102426861874,0.09735103695209213
English (English),en,medium light blue,mediumlightblue,5,"rgb(0, 169, 255)",5,,,,
English (English),en,medium orange,mediumorange,5,"rgb(255, 141, 0)",2,,,,
English (English),en,medium purple,mediumpurple,7,"rgb(189, 0, 255)",26,"rgb(153,82,200)",0.5753252655896384,0.11623686468950534,-0.14034857230860998
English (English),en,medium sky blue,mediumskyblue,5,"rgb(0, 171, 255)",2,,,,
English (English),en,melon,melon,4,,15,"rgb(205,200,123)",0.8204028765380386,-0.02627429613631353,0.09593333971246863
English (English),en,mid blue,midblue,15,"rgb(0, 129, 255)",21,"rgb(37,115,222)",0.5698767366137378,-0.03832268546096751,-0.17559569278790005
English (English),en,mid green,midgreen,0,,15,"rgb(88,168,84)",0.660416593219108,-0.11394791665392297,0.08593341121500418
English (English),en,midnight,midnight,2,,39,"rgb(44,47,96)",0.3305574389751276,0.011732146261144572,-0.08389899183591987
English (English),en,midnight blue,midnightblue,11,"rgb(4, 0, 255)",211,"rgb(35,42,107)",0.3217030844891916,0.006249670364644228,-0.1121597684161718
English (English),en,midnight purple,midnightpurple,1,,37,"rgb(67,32,102)",0.3314519616968883,0.06515776349936121,-0.09841223432403741
English (English),en,military green,militarygreen,0,,31,"rgb(104,122,64)",0.5508308715436807,-0.045866413051515106,0.07065018242196146
English (English),en,mint,mint,234,"rgb(0, 255, 171)",646,"rgb(117,236,169)",0.8558312071248795,-0.13237628160064796,0.057051471138560385
English (English),en,mint blue,mintblue,8,"rgb(0, 255, 219)",9,,,,
English (English),en,mint green,mintgreen,303,"rgb(0, 255, 160)",700,"rgb(109,236,161)",0.8523914781339589,-0.1416333848509255,0.06541235521085896
English (English),en,minty green,mintygreen,6,"rgb(0, 255, 172)",4,,,,
English (English),en,mocha,mocha,0,,16,"rgb(172,136,95)",0.6499482707164428,0.025429900468276062,0.06634178708254698
English (English),en,moss,moss,0,,100,"rgb(120,150,78)",0.6338885992788288,-0.06412441076460007,0.08335099438267372
English (English),en,moss green,mossgreen,4,,186,"rgb(111,143,67)",0.6089932173766943,-0.06924374765640548,0.08674837587572441
English (English),en,mossy green,mossygreen,0,,15,"rgb(106,163,74)",0.6560697678842214,-0.09653174617408986,0.09506572861509034
English (English),en,mud,mud,0,,14,"rgb(122,105,60)",0.5274025641694352,0.00022541127267507475,0.06708309680443196
English (English),en,mud brown,mudbrown,0,,20,"rgb(129,99,49)",0.5198148208724855,0.015855797587426123,0.07592777299547018
English (English),en,muddy green,muddygreen,0,,18,"rgb(116,125,61)",0.5684160057417807,-0.03911780029093744,0.0800664704971202
English (English),en,mulberry,mulberry,1,,35,"rgb(155,55,121)",0.49968967659694336,0.14666411440465885,-0.04379589108917959
English (English),en,murky green,murkygreen,0,,15,"rgb(112,133,62)",0.584445261659986,-0.05582999493912526,0.0841322770601213
English (English),en,mustard,mustard,140,"rgb(255, 201, 0)",595,"rgb(215,181,49)",0.7818627686714359,-0.01019411511535919,0.14602443683122884
English (English),en,mustard green,mustardgreen,0,,20,"rgb(171,180,51)",0.7387870363773479,-0.05823826592808802,0.135123778081298
English (English),en,mustard yellow,mustardyellow,65,"rgb(255, 211, 0)",319,"rgb(220,188,49)",0.8011045939105098,-0.014918182410588716,0.15064415949449503
English (English),en,muted blue,mutedblue,4,,27,"rgb(70,121,184)",0.5697988831003943,-0.030149530493187294,-0.107805117176657
English (English),en,muted green,mutedgreen,0,,32,"rgb(102,159,106)",0.6483407266499106,-0.08097708809129693,0.0548480593941766
English (English),en,muted pink,mutedpink,0,,23,"rgb(214,139,168)",0.7202053475368462,0.09770905121518726,-0.008693149808580743
English (English),en,muted purple,mutedpurple,0,,27,"rgb(138,100,151)",0.5601401589973038,0.06500148105439005,-0.06123157577252517
English (English),en,muted yellow,mutedyellow,0,,13,"rgb(219,207,92)",0.8409546304827096,-0.03150373183450545,0.13251665281188352
English (English),en,navy,navy,40,"rgb(0, 56, 255)",869,"rgb(34,53,118)",0.3534691477948337,-0.004768418965808359,-0.11428317435607907
English (English),en,navy blue,navyblue,80,"rgb(0, 61, 255)",1295,"rgb(35,56,126)",0.36639407990011796,-0.005376538865311722,-0.12232038636564371
English (English),en,navy green,navygreen,0,,30,"rgb(93,120,66)",0.5363852596713161,-0.054397070487211825,0.06433904439634275
English (English),en,neon,neon,9,"rgb(120, 255, 0)",32,"rgb(145,239,91)",0.8632003676965632,-0.1459630569558859,0.1411825243974623
English (English),en,neon blue,neonblue,116,"rgb(0, 240, 255)",123,"rgb(20,206,245)",0.7861301472750165,-0.10889424535496504,-0.08735186311251501
English (English),en,neon green,neongreen,505,"rgb(53, 255, 0)",1232,"rgb(94,244,68)",0.8529379933684792,-0.19205731687584843,0.15547556030262427
English (English),en,neon pink,neonpink,71,"rgb(255, 0, 205)",215,"rgb(242,52,196)",0.6668727114032482,0.24259225864615774,-0.08795617914048907
English (English),en,neon purple,neonpurple,61,"rgb(224, 0, 255)",261,"rgb(184,53,230)",0.6026328747452249,0.18219812228177296,-0.18077163565807372
English (English),en,neon red,neonred,6,"rgb(255, 0, 80)",9,,,,
English (English),en,neon teal,neonteal,4,,16,"rgb(61,243,204)",0.8669678886499135,-0.1514011359235487,0.015610943338176198
English (English),en,neon yellow,neonyellow,117,"rgb(224, 255, 0)",108,"rgb(219,249,40)",0.9295332631597741,-0.09944435355789429,0.1840537727160424
English (English),en,night blue,nightblue,1,,12,"rgb(48,67,160)",0.42361746687183816,-0.00021675759325552282,-0.1521440688892836
English (English),en,nude,nude,0,,61,"rgb(221,176,144)",0.7894025547191605,0.03656008103048974,0.05747765027471021
English (English),en,ocean,ocean,11,"rgb(0, 154, 255)",19,"rgb(39,124,194)",0.5718852399029279,-0.05030753757663121,-0.1239257157672213
English (English),en,ocean blue,oceanblue,86,"rgb(0, 139, 255)",175,"rgb(39,127,207)",0.5860171226009279,-0.04948352958036722,-0.13844770485408517
English (English),en,ocean green,oceangreen,2,,17,"rgb(68,174,132)",0.6784181131241749,-0.11243771681386248,0.03271807022798667
English (English),en,ochre,ochre,24,"rgb(255, 173, 0)",143,"rgb(206,152,53)",0.7151262993555918,0.024649345675137456,0.12662483158682528
English (English),en,off white,offwhite,0,,54,"rgb(225,230,210)",0.9159244692425152,-0.013099945279229405,0.023947921427823184
English (English),en,olive,olive,3,,742,"rgb(131,145,62)",0.6286215286493152,-0.05089689398217556,0.09732419989352284
English (English),en,olive brown,olivebrown,0,,12,"rgb(122,104,31)",0.5217993990677113,-0.00836409811956474,0.09254321866960302
English (English),en,olive drab,olivedrab,0,,31,"rgb(130,139,79)",0.614892901182144,-0.036572767987680097,0.07485901089741823
English (English),en,olive green,olivegreen,4,,671,"rgb(120,140,57)",0.6077510078648598,-0.05779168930903557,0.09556693686920939
English (English),en,orange,orange,3135,"rgb(255, 135, 0)",3142,"rgb(244,132,36)",0.7242263462387154,0.09727236096517254,0.13701702374959576
English (English),en,orange brown,orangebrown,2,,72,"rgb(194,114,52)",0.6290886830467618,0.07229981368492973,0.10382108016532977
English (English),en,orange red,orangered,93,"rgb(255, 67, 0)",96,"rgb(240,74,36)",0.6401808889286467,0.17324411695607414,0.11622253531055336
English (English),en,orange yellow,orangeyellow,57,"rgb(255, 189, 0)",26,"rgb(248,184,30)",0.8205450209942433,0.022264972189100972,0.16187662770607764
English (English),en,orangish red,orangishred,9,"rgb(255, 69, 0)",2,,,,
English (English),en,orangish yellow,orangishyellow,9,"rgb(255, 186, 0)",2,,,,
English (English),en,orchid,orchid,16,"rgb(255, 0, 244)",89,"rgb(198,88,200)",0.6387483338892148,0.1619361094313063,-0.10547443204224442
English (English),en,oxblood,oxblood,0,,20,"rgb(126,39,38)",0.406764306386849,0.11010549365286375,0.050554810233882766
English (English),en,pale blue,paleblue,29,"rgb(0, 190, 255)",127,"rgb(133,190,226)",0.7756745962208849,-0.04356492777567093,-0.06502615258734994
English (English),en,pale brown,palebrown,0,,17,"rgb(170,133,103)",0.6448070713152076,0.03128908570561954,0.054522314989274324
English (English),en,pale grey,palegray,0,,13,"rgb(201,204,200)",0.8418111224678498,-0.0038916891232345053,0.00380646727696751
English (English),en,pale green,palegreen,39,"rgb(0, 255, 130)",312,"rgb(160,226,154)",0.8506290158348975,-0.0937894479303619,0.07283608387445516
English (English),en,pale orange,paleorange,4,,29,"rgb(237,166,95)",0.7796463556550691,0.051888366192938976,0.10958098582488052
English (English),en,pale pink,palepink,0,,114,"rgb(232,177,196)",0.8153247474326826,0.06921038923728859,-0.004505961817348713
English (English),en,pale purple,palepurple,1,,59,"rgb(172,134,191)",0.6748702564577121,0.06429714514834733,-0.06680864916918818
English (English),en,pale red,palered,3,,19,"rgb(217,91,94)",0.6315221171341894,0.14845041135837708,0.057761581559739275
English (English),en,pale yellow,paleyellow,4,,142,"rgb(238,235,136)",0.9200990855842238,-0.035587453517259206,0.11610613999636835
English (English),en,pastel blue,pastelblue,12,"rgb(0, 181, 255)",74,"rgb(130,188,227)",0.7698960558994487,-0.04244474143223517,-0.06989172543256279
English (English),en,pastel green,pastelgreen,22,"rgb(0, 255, 145)",262,"rgb(153,228,154)",0.8515815648790305,-0.10218278715675572,0.07227895940278976
English (English),en,pastel orange,pastelorange,0,,16,"rgb(235,153,89)",0.7536624738250925,0.06929262106062628,0.10684515230245656
English (English),en,pastel pink,pastelpink,0,,78,"rgb(231,166,196)",0.7955476443043478,0.0845414730163036,-0.014758304088386258
English (English),en,pastel purple,pastelpurple,0,,96,"rgb(180,139,210)",0.7019400824144225,0.0703461475952777,-0.08437967633364683
English (English),en,pastel yellow,pastelyellow,0,,37,"rgb(240,237,136)",0.926602168196336,-0.035396486966754924,0.11773062965154633
English (English),en,peach,peach,12,"rgb(255, 178, 0)",759,"rgb(240,168,133)",0.7925104438371309,0.06659254502802754,0.0718284317980808
English (English),en,peach pink,peachpink,0,,14,"rgb(239,148,140)",0.757625340027302,0.10143508251123001,0.047632922878555535
English (English),en,peacock blue,peacockblue,8,"rgb(0, 164, 255)",11,,,,
English (English),en,pea green,peagreen,16,"rgb(149, 255, 0)",132,"rgb(151,190,67)",0.7493501299632097,-0.0896898504745054,0.12761166508413285
English (English),en,pear,pear,1,,17,"rgb(178,215,78)",0.8250840240586276,-0.09078096066712393,0.13952456208506966
English (English),en,pea soup,peasoup,0,,13,"rgb(170,190,75)",0.7624589534010938,-0.0668289280714222,0.12425938591082097
English (English),en,periwinkle,periwinkle,44,"rgb(0, 97, 255)",671,"rgb(139,146,225)",0.6864829255378885,0.017791777015527734,-0.11450862914854693
English (English),en,periwinkle blue,periwinkleblue,10,"rgb(0, 154, 255)",29,"rgb(104,154,232)",0.6848283521573608,-0.02424859471298907,-0.12604222085294592
English (English),en,persimmon,persimmon,9,"rgb(255, 38, 0)",7,,,,
English (English),en,pine,pine,0,,38,"rgb(49,110,67)",0.48538788323073084,-0.0820425416136272,0.04495310306276638
English (English),en,pine green,pinegreen,0,,99,"rgb(52,114,64)",0.49850774758079447,-0.08630550929273768,0.053538507692409906
English (English),en,pink,pink,2571,"rgb(255, 0, 167)",5996,"rgb(237,90,172)",0.6829579672860492,0.19464267360201928,-0.03728651195463497
English (English),en,pinkish,pinkish,9,"rgb(255, 0, 180)",9,,,,
English (English),en,pinkish brown,pinkishbrown,0,,12,"rgb(185,119,114)",0.6382581885971321,0.07639469888893459,0.034655476535825576
English (English),en,pinkish purple,pinkishpurple,41,"rgb(255, 0, 244)",64,"rgb(216,71,205)",0.6473086194047,0.2020297774069567,-0.11242895756433768
English (English),en,pinkish red,pinkishred,39,"rgb(255, 0, 96)",57,"rgb(232,37,90)",0.6061825796985042,0.2182403285673735,0.051465365910243484
English (English),en,pink purple,pinkpurple,65,"rgb(255, 0, 240)",121,"rgb(214,69,199)",0.6395177164832797,0.2020760211218733,-0.10541392160287968
English (English),en,pink red,pinkred,57,"rgb(255, 0, 87)",56,"rgb(235,39,88)",0.6126780776884999,0.21829974189199255,0.0556848998129613
English (English),en,pinky red,pinkyred,5,"rgb(255, 0, 110)",5,,,,
English (English),en,pistachio,pistachio,5,"rgb(0, 255, 179)",39,"rgb(164,221,134)",0.8374019104935658,-0.091752713018574,0.09063208113918277
English (English),en,plum,plum,3,,458,"rgb(120,53,107)",0.43814325386173036,0.10669151870453204,-0.049676995385016604
English (English),en,plum purple,plumpurple,0,,30,"rgb(89,43,99)",0.3752195931522565,0.08163757298935044,-0.06761212265693778
English (English),en,poop brown,poopbrown,0,,15,"rgb(143,106,44)",0.5502097027159265,0.02001796110535586,0.09000580586714808
English (English),en,powder blue,powderblue,21,"rgb(0, 157, 255)",70,"rgb(123,179,236)",0.749968241333414,-0.03536367531895935,-0.09545287884415875
English (English),en,powder pink,powderpink,0,,19,"rgb(235,164,198)",0.7962039077556476,0.09169975060906892,-0.0173563338328452
English (English),en,primary blue,primaryblue,3,,15,"rgb(31,75,220)",0.4867481356254001,-0.01877852776760454,-0.22484100004930552
English (English),en,prussian blue,prussianblue,5,"rgb(0, 97, 255)",45,"rgb(34,76,151)",0.4299634509355411,-0.020950784858481918,-0.1304808373455683
English (English),en,puce,puce,9,"rgb(255, 78, 0)",89,"rgb(179,145,114)",0.6798889680737327,0.02669925834085049,0.053214289332699054
English (English),en,puke,puke,3,,26,"rgb(167,168,66)",0.7095996307209416,-0.04187621642740607,0.11704849444880142
English (English),en,puke green,pukegreen,18,"rgb(173, 255, 0)",80,"rgb(156,183,54)",0.7348995489489667,-0.07784394808582108,0.13252441120888805
English (English),en,pumpkin,pumpkin,34,"rgb(255, 142, 0)",47,"rgb(238,133,39)",0.7179467972697275,0.09073104944143733,0.13436254750122203
English (English),en,pumpkin orange,pumpkinorange,21,"rgb(255, 133, 0)",21,"rgb(243,126,32)",0.7145128410327559,0.10436267377785208,0.13669586487206292
English (English),en,purple,purple,2459,"rgb(186, 0, 255)",9948,"rgb(148,66,192)",0.5443608539385995,0.12954115299197574,-0.14598086888219655
English (English),en,purple blue,purpleblue,28,"rgb(70, 0, 255)",98,"rgb(95,76,215)",0.5187474883022022,0.045069633881971397,-0.1987160117814898
English (English),en,purple brown,purplebrown,0,,20,"rgb(104,60,74)",0.4138194130783714,0.0642384741238338,-0.00019068411294448224
English (English),en,purple grey,purplegray,0,,73,"rgb(138,122,149)",0.6041894540512458,0.02959876725705753,-0.03359498235730555
English (English),en,purple magenta,purplemagenta,6,"rgb(236, 0, 255)",6,,,,
English (English),en,purple pink,purplepink,52,"rgb(255, 0, 230)",129,"rgb(213,74,196)",0.6422682191183773,0.19494330096881318,-0.09964835989713829
English (English),en,purple red,purplered,2,,31,"rgb(155,47,104)",0.48442229644119117,0.1528654493868168,-0.02118739361424548
English (English),en,purplish blue,purplishblue,3,,24,"rgb(85,73,202)",0.49610154183987737,0.036538167604913734,-0.1890706450531775
English (English),en,purplish pink,purplishpink,7,"rgb(255, 0, 254)",20,"rgb(214,66,204)",0.6393439889134055,0.20577212608662462,-0.11451470283009534
English (English),en,racing green,racinggreen,0,,13,"rgb(45,93,42)",0.43226801921859914,-0.07665906447696075,0.05873181839485119
English (English),en,raspberry,raspberry,49,"rgb(255, 0, 113)",100,"rgb(207,42,109)",0.569417626738881,0.20266407453302834,0.008846905154943605
English (English),en,raspberry red,raspberryred,6,"rgb(255, 0, 70)",1,,,,
English (English),en,raw umber,rawumber,0,,12,"rgb(129,95,48)",0.510807398360922,0.02165505125169451,0.07469838799296354
English (English),en,red,red,3013,"rgb(255, 0, 37)",3824,"rgb(229,40,51)",0.5954790161260934,0.19985284102569226,0.09282467439895573
English (English),en,red brown,redbrown,0,,116,"rgb(145,60,51)",0.46977674569955286,0.10323977098238744,0.055496909497754585
English (English),en,reddish brown,reddishbrown,1,,69,"rgb(151,62,46)",0.48256044497782496,0.10451407608156364,0.06562715607832796
English (English),en,reddish orange,reddishorange,18,"rgb(255, 90, 0)",30,"rgb(238,88,40)",0.6532717572905223,0.15537584108802074,0.11702346531402652
English (English),en,reddish pink,reddishpink,35,"rgb(255, 0, 103)",51,"rgb(234,53,106)",0.6231223465534745,0.2127981076231034,0.03522300774026573
English (English),en,reddish purple,reddishpurple,4,,46,"rgb(156,56,130)",0.5062996273695113,0.1482481116226839,-0.05576200324270175
English (English),en,red magenta,redmagenta,5,"rgb(255, 0, 137)",3,,,,
English (English),en,red orange,redorange,305,"rgb(255, 75, 0)",193,"rgb(243,78,30)",0.6498809374194815,0.1706119496563232,0.12170901678601374
English (English),en,red pink,redpink,91,"rgb(255, 0, 91)",70,"rgb(239,37,94)",0.6188283802553967,0.22418309062083935,0.050988289851229184
English (English),en,red purple,redpurple,6,"rgb(255, 0, 128)",60,"rgb(160,46,118)",0.4979616021836946,0.16184012508087445,-0.039493952377674155
English (English),en,red violet,redviolet,19,"rgb(255, 0, 177)",53,"rgb(185,53,135)",0.5515941583271646,0.181640323154313,-0.04244868921804891
English (English),en,robins egg,robinegg,9,"rgb(0, 216, 255)",24,"rgb(112,211,234)",0.8149502749010892,-0.08071646207910262,-0.05533778668693249
English (English),en,robin's egg blue,robineggblue,49,"rgb(0, 227, 255)",79,"rgb(93,210,228)",0.8037635548789202,-0.0936930851324982,-0.05264429817750828
English (English),en,rose,rose,108,"rgb(255, 0, 113)",406,"rgb(225,95,132)",0.6581759207131237,0.1636836009496674,0.014724032100664274
English (English),en,rose pink,rosepink,20,"rgb(255, 0, 134)",114,"rgb(227,108,147)",0.6820630745923205,0.15263881078163125,0.0026739435183941412
English (English),en,rose red,rosered,12,"rgb(255, 0, 74)",20,"rgb(218,44,74)",0.5813366716130757,0.1968519123108769,0.06317342401055044
English (English),en,rouge,rouge,2,,23,"rgb(196,62,99)",0.5663815314871552,0.16961008256330282,0.023775958764923208
English (English),en,royal,royal,11,"rgb(43, 0, 255)",25,"rgb(66,61,217)",0.4783169413897229,0.01953026555588688,-0.2259573284730549
English (English),en,royal blue,royalblue,608,"rgb(0, 54, 255)",1081,"rgb(37,61,217)",0.4631296179787925,-0.00989277589600152,-0.23458466629754554
English (English),en,royal purple,royalpurple,31,"rgb(147, 0, 255)",310,"rgb(109,43,164)",0.44742507550192995,0.10398598613493042,-0.15160517591104197
English (English),en,ruby,ruby,11,"rgb(255, 0, 79)",23,"rgb(208,26,73)",0.5547729359155416,0.20245703308807508,0.054482089960734725
English (English),en,ruby red,rubyred,4,,16,"rgb(200,37,72)",0.5444462856486622,0.18853446517747147,0.05314367272580926
English (English),en,russet,russet,0,,12,"rgb(175,91,63)",0.5656601097620141,0.09082596637806999,0.07376500960202265
English (English),en,rust,rust,21,"rgb(255, 106, 0)",194,"rgb(180,80,44)",0.55307546616764,0.10806788262400982,0.08871348506589799
English (English),en,rust brown,rustbrown,0,,13,"rgb(159,77,44)",0.5164997735814725,0.08970319652159518,0.07905378099860211
English (English),en,rust orange,rustorange,7,"rgb(255, 113, 0)",16,"rgb(219,108,27)",0.6519515354497435,0.10436854665330308,0.1246492522277641
English (English),en,rust red,rustred,0,,16,"rgb(169,66,44)",0.5144918390820269,0.11712515786567639,0.07733147957574685
English (English),en,rusty orange,rustyorange,6,"rgb(255, 117, 0)",16,"rgb(207,96,28)",0.6165010177096835,0.10890640444834553,0.11579129567161721
English (English),en,saffron,saffron,6,"rgb(255, 133, 0)",11,,,,
English (English),en,sage,sage,0,,264,"rgb(143,179,131)",0.7279964999873332,-0.05800868777221084,0.05302806123614443
English (English),en,sage green,sagegreen,1,,177,"rgb(137,178,122)",0.7185392577484103,-0.06604983226536935,0.0606002864984372
English (English),en,salmon,salmon,18,"rgb(255, 0, 47)",636,"rgb(233,125,118)",0.7095165465560174,0.12135790837291038,0.05667893635667778
English (English),en,salmon pink,salmonpink,2,,66,"rgb(237,124,126)",0.7151868025932857,0.1302579440660968,0.04885761705930455
English (English),en,sand,sand,2,,162,"rgb(216,193,127)",0.8148331496688523,-0.0018026517296808966,0.08836111014899144
English (English),en,sandstone,sandstone,0,,12,"rgb(211,171,119)",0.764747545140423,0.023193198513930893,0.07964072067755781
English (English),en,sand yellow,sandyellow,0,,15,"rgb(225,204,90)",0.8407784056081039,-0.021369655158380654,0.13371878790443575
English (English),en,sap green,sapgreen,0,,30,"rgb(116,154,59)",0.6388198540275186,-0.08116246952128175,0.10379228330029262
English (English),en,sapphire,sapphire,8,"rgb(0, 70, 255)",16,"rgb(40,77,202)",0.47640667710851425,-0.01388235660024,-0.1974074175879915
English (English),en,sapphire blue,sapphireblue,1,,13,"rgb(41,77,198)",0.4727644732060096,-0.01283854850196593,-0.19287694649610707
English (English),en,scarlet,scarlet,76,"rgb(255, 0, 34)",136,"rgb(218,42,54)",0.5785935597281981,0.19131764763341513,0.08513602134320168
English (English),en,scarlet red,scarletred,3,,19,"rgb(208,35,45)",0.5548442536343209,0.18627724402110016,0.08738207357786937
English (English),en,school bus yellow,schoolbusyellow,6,"rgb(255, 216, 0)",2,,,,
English (English),en,sea blue,seablue,62,"rgb(0, 170, 255)",130,"rgb(44,154,212)",0.6522536875930155,-0.06973045460868092,-0.10720383847390762
English (English),en,seafoam,seafoam,140,"rgb(0, 255, 174)",293,"rgb(103,231,173)",0.8391174017471889,-0.13429695176214396,0.04539871932043982
English (English),en,sea foam blue,seafoamblue,16,"rgb(0, 255, 212)",6,,,,
English (English),en,seafoam green,seafoamgreen,209,"rgb(0, 255, 171)",419,"rgb(96,231,165)",0.8369023997047685,-0.1416319926374626,0.05386709923165927
English (English),en,sea green,seagreen,139,"rgb(0, 255, 171)",350,"rgb(83,213,154)",0.7856419610779737,-0.13551173302440012,0.048073069056741906
English (English),en,seaweed,seaweed,0,,21,"rgb(81,127,74)",0.5484078682597963,-0.07267925739858054,0.05920849259883084
English (English),en,seaweed green,seaweedgreen,1,,12,"rgb(83,145,82)",0.5974365300188702,-0.090874571315232,0.06614600228387928
English (English),en,sepia,sepia,0,,27,"rgb(165,108,52)",0.5798262643336648,0.04691631553609416,0.09026855409689125
English (English),en,shamrock,shamrock,2,,18,"rgb(53,198,70)",0.7265888622012666,-0.16967967367237224,0.12031719963908574
English (English),en,sienna,sienna,8,"rgb(255, 151, 0)",103,"rgb(177,99,49)",0.5810692545619898,0.0750304920564876,0.09260090969629069
English (English),en,silver,silver,0,,49,"rgb(185,196,199)",0.8132076228920708,-0.010243197080703677,-0.00761186377053481
English (English),en,skin,skin,1,,35,"rgb(234,184,145)",0.8190844874854858,0.03884322073240433,0.06744135391492062
English (English),en,sky,sky,27,"rgb(0, 209, 255)",35,"rgb(81,196,243)",0.7738204927826304,-0.08089160645055633,-0.09087937410155653
English (English),en,sky blue,skyblue,1042,"rgb(0, 192, 255)",1533,"rgb(74,188,241)",0.7517404409588779,-0.07693834389118055,-0.10106848741825918
English (English),en,slate,slate,0,,105,"rgb(105,127,137)",0.5828135711199899,-0.020468745393085817,-0.02215857772443727
English (English),en,slate blue,slateblue,2,,88,"rgb(89,128,165)",0.5853779482805973,-0.02683420171395547,-0.06762613796966141
English (English),en,slate grey,slategray,0,,48,"rgb(118,130,140)",0.5992952745686199,-0.008638414207566902,-0.018359555009020746
English (English),en,slightly lighter blue,slightlylighterblue,6,"rgb(0, 131, 255)",0,,,,
English (English),en,slime green,slimegreen,4,,13,"rgb(151,237,88)",0.8613802838560913,-0.140063709941694,0.14333602170898402
English (English),en,soft blue,softblue,8,"rgb(0, 149, 255)",16,"rgb(61,139,213)",0.62294591593644,-0.04661803960741395,-0.12753328719249185
English (English),en,soft green,softgreen,7,"rgb(0, 255, 152)",34,"rgb(124,216,141)",0.805081801676906,-0.11678777666256132,0.0715345052543865
English (English),en,soft pink,softpink,1,,20,"rgb(227,141,197)",0.7489035944150056,0.11767255787241898,-0.04051268762355974
English (English),en,soft purple,softpurple,0,,13,"rgb(162,139,212)",0.6841928303843106,0.05091395667866055,-0.09570657806578886
English (English),en,spearmint,spearmint,6,"rgb(0, 255, 136)",16,"rgb(86,212,140)",0.7818207038425463,-0.13933405978814775,0.06456666765593518
English (English),en,spring green,springgreen,55,"rgb(0, 255, 25)",187,"rgb(121,227,101)",0.8239775494602907,-0.14799116034283308,0.12140088591609317
